ID,text_nr,trial_nr,word,word_no_punct,surprisal_2_words_context,entropy_2_words_context
5591,text_38,43,1300,1300,9.02926349639893,6.26429271697998
5592,text_38,44,und,und,1.22605800628662,3.58400726318359
5593,text_38,45,700,700,6.99750137329102,6.20361042022705
5594,text_38,46,vor,vor,7.52095890045166,5.55480670928955
5595,text_38,47,Christus.,Christus,2.54722046852112,4.99857711791992
5596,text_38,48,Sie,Sie,10.195276260376,5.17101669311523
5597,text_38,49,spielten,spielten,10.8957748413086,5.59137058258057
5598,text_38,50,eine,eine,3.379807472229,5.8171911239624
5599,text_38,51,wichtige,wichtige,5.45644807815552,6.85637664794922
5600,text_38,52,Rolle,Rolle,0.944947779178619,4.57403230667114
5601,text_38,53,im,im,3.102055311203,3.75207829475403
5602,text_38,54,Leben,Leben,3.39784908294678,7.08942127227783
5603,text_38,55,der,der,3.16742181777954,5.76990699768066
5604,text_38,56,"Nomaden,",Nomaden,8.40812992863357,7.56159973144531
5605,text_38,57,etwa,etwa,7.67502021789551,5.75601863861084
5606,text_38,58,als,als,5.60702896118164,5.25996589660645
5607,text_38,59,Mittel,Mittel,7.08401012420654,7.61265277862549
5608,text_38,60,zur,zur,1.715984582901,4.83445596694946
5609,text_38,61,Fortbewegung,Fortbewegung,11.8770065307617,5.35978698730469
5610,text_38,62,und,und,3.07444214820862,5.29073047637939
5611,text_38,63,auch,auch,6.05755376815796,7.60546875
5612,text_38,64,im,im,3.79666638374329,6.04090452194214
5613,text_38,65,Krieg.,Krieg,7.58587646484375,7.32089185714722
5614,text_38,66,Besonders,Besonders,15.3942308425903,5.61687994003296
5615,text_38,67,störend,störend,6.52962952852249,6.08074712753296
5616,text_38,68,waren,waren,3.13170480728149,3.78711819648743
5617,text_38,69,sogenannte,sogenannte,11.1838817596436,3.58550405502319
5618,text_38,70,"Wolfszähne,",Wolfszähne,13.8189897537231,7.36538505554199
5619,text_38,71,die,die,5.72018051147461,4.88929653167725
5620,text_38,72,auch,auch,5.72796630859375,7.42139434814453
5621,text_38,73,heute,heute,4.34581804275513,6.22276592254639
5622,text_38,74,bei,bei,6.79072713851929,3.51097178459168
5623,text_38,75,Jungtieren,Jungtieren,13.4747986793518,6.41837930679321
5624,text_38,76,entfernt,entfernt,8.37210845947266,5.45527648925781
5625,text_38,77,werden.,werden,1.54389297962189,2.55020189285278
5626,text_38,78,Um,Um,12.4277172088623,2.50222253799438
5627,text_38,79,Schmerzen,Schmerzen,13.0419960021973,6.09033107757568
5628,text_38,80,durch,durch,4.9027099609375,4.43449878692627
5629,text_38,81,Zaumzeuge,Zaumzeuge,20.397430896759,6.56086397171021
5630,text_38,82,zu,zu,3.69164133071899,5.51120853424072
5631,text_38,83,"vermeiden,",vermeiden,9.55302238464356,5.59092044830322
5632,text_38,84,könnten,könnten,9.49310398101807,2.14127945899963
5633,text_38,85,sie,sie,5.06676530838013,2.35590267181397
5634,text_38,86,bereits,bereits,6.5267128944397,5.86168670654297
5635,text_38,87,damals,damals,7.05057382583618,5.89696168899536
5636,text_38,88,gezogen,gezogen,10.0146570205688,6.69307994842529
5637,text_38,89,worden,worden,4.26360845565796,3.17317938804626
5638,text_38,90,sein.,sein,3.4902560710907,2.53404879570007
5639,text_38,91,Wie,Wie,10.96240234375,2.90794348716736
5640,text_38,92,die,die,3.63071036338806,5.24133443832398
5641,text_38,93,Menschen,Menschen,6.52731418609619,6.23904514312744
5642,text_38,94,das,das,5.21453189849854,5.70814752578735
5643,text_38,95,"schafften,",schafften,12.2824268341064,6.35834264755249
5644,text_38,96,bleibt,bleibt,12.6413564682007,4.5786280632019
5645,text_38,97,jedoch,jedoch,4.68927049636841,3.85410833358765
5646,text_38,98,unklar.,unklar,6.15330600738525,4.64806127548218
5647,text_38,99,Auch,Auch,12.9205255508423,2.5675961971283
5648,text_38,100,heute,heute,5.09918212890625,5.08388900756836
5649,text_38,101,noch,noch,1.07762897014618,4.26921367645264
5650,text_38,102,greifen,greifen,11.3064842224121,6.25861740112305
5651,text_38,103,Pferdehirten,Pferdehirten,20.0219202041626,4.74464702606201
5652,text_38,104,in,in,2.96814298629761,5.0290060043335
5653,text_38,105,der,der,1.86175990104675,6.04927921295166
5654,text_38,106,Mongolei,Mongolei,7.79176616668701,7.97196865081787
5655,text_38,107,zu,zu,4.66763496398926,4.49892234802246
5656,text_38,108,einfachen,einfachen,12.2182188034058,6.30459880828857
5657,text_38,109,Werkzeugen,Werkzeugen,4.92446899414063,7.22690677642822
5658,text_38,110,wie,wie,3.12791562080383,4.94393491744995
5659,text_38,111,Schraubenziehern.,Schraubenziehern,9.6681706905365,6.6351809501648
5660,text_38,112,Die,Die,9.9461259841919,4.43330192565918
5661,text_38,113,neuen,neuen,5.89192390441895,7.68793487548828
5662,text_38,114,Befunde,Befunde,9.68877962231636,7.60502243041992
5663,text_38,115,"zeigen,",zeigen,4.98456192016602,5.64924621582031
5664,text_38,116,dass,dass,6.56697988510132,3.41268277168274
5665,text_38,117,Tiermedizin,Tiermedizin,15.3748331069946,4.94117498397827
5666,text_38,118,nicht,nicht,3.56651282310486,5.45298099517822
5667,text_38,119,nur,nur,2.60015153884888,6.09219598770142
5668,text_38,120,aus,aus,4.64207458496094,5.99571466445923
5669,text_38,121,festen,festen,10.9395475387573,5.93402290344238
5670,text_38,122,Kulturen,Kulturen,10.1432914733887,7.03889751434326
5671,text_38,123,wie,wie,4.17637348175049,5.42478704452515
5672,text_38,124,China,China,6.21146869659424,6.48434495925903
5673,text_38,125,zu,zu,5.30974960327148,4.6968355178833
5674,text_38,126,stammen,stammen,8.79869174957275,6.79774475097656
5675,text_38,127,"scheint,",scheint,7.48915004730225,1.95540201663971
5676,text_38,128,sondern,sondern,12.0612010955811,3.48701500892639
5677,text_38,129,auch,auch,3.20863938331604,6.05806970596314
5678,text_38,130,von,von,4.3553147315979,5.83674335479736
5679,text_38,131,Nomaden,Nomaden,11.3553774505854,7.24942207336426
5680,text_38,132,früh,früh,12.0179328918457,5.29358100891113
5681,text_38,133,entwickelt,entwickelt,8.13010025024414,5.83308458328247
5682,text_38,134,wurde.,wurde,3.23067498207092,3.3001971244812
5683,text_38,135,Auch,Auch,13.8764533996582,1.57554566860199
5684,text_38,136,aus,aus,4.92704057693481,6.20998811721802
5685,text_38,137,Europa,Europa,6.16673707962036,4.58710432052612
5686,text_38,138,gibt,gibt,5.86231803894043,5.09377908706665
5687,text_38,139,es,es,0.708923518657684,3.68781018257141
5688,text_38,140,Spuren.,Spuren,9.02492713928223,5.51267862319946
5689,text_38,141,In,In,11.7294855117798,5.37454748153687
5690,text_38,142,Frankreich,Frankreich,6.16126823425293,5.49538373947144
5691,text_38,143,wurde,wurde,3.0670485496521,5.20888233184814
5692,text_38,144,ein,ein,4.06403350830078,5.73428392410278
5693,text_38,145,Rinderschädel,Rinderschädel,14.9764685668051,8.02638053894043
5694,text_38,146,mit,mit,3.35454344749451,4.86464595794678
5695,text_38,147,einer,einer,4.25266361236572,7.71524858474731
5696,text_38,148,gezielten,gezielten,8.78271293640137,8.11637210845947
5697,text_38,149,Bohrung,Bohrung,8.05502372980118,7.23686981201172
5698,text_38,150,entdeckt.,entdeckt,8.00870132446289,5.62219429016113
5699,text_39,1,Als,Als,,
5700,text_39,2,Wissenschaftler,Wissenschaftler,,
5701,text_39,3,im,im,4.89891242980957,5.77711343765259
5702,text_39,4,US-Bundesstaat,USBundesstaat,17.6394929885864,6.72510719299316
5703,text_39,5,Wyoming,Wyoming,4.94081580714556,3.63896441459656
5704,text_39,6,einen,einen,7.43291091918945,3.47524523735046
5705,text_39,7,riesigen,riesigen,7.05919551849365,7.19731950759888
5706,text_39,8,versteinerten,versteinerten,12.9143100264482,7.5022497177124
5707,text_39,9,Fuß,Fuß,6.06625461578369,6.9388165473938
5708,text_39,10,"entdeckten,",entdeckten,11.4484634399414,3.15426731109619
5709,text_39,11,staunten,staunten,20.4058749675751,5.09294128417969
5710,text_39,12,sie,sie,3.20000839233398,3.97852778434753
5711,text_39,13,nicht,nicht,3.15178060531616,4.32046604156494
5712,text_39,14,schlecht.,schlecht,7.32161808013916,6.29453039169312
5713,text_39,15,Wenn,Wenn,13.8492755889893,4.14235734939575
5714,text_39,16,allein,allein,10.7629127502441,4.02922677993774
5715,text_39,17,der,der,2.38974523544312,4.92937994003296
5716,text_39,18,Fuß,Fuß,8.59407043457031,8.35513782501221
5717,text_39,19,mehr,mehr,9.37175846099854,6.03831768035889
5718,text_39,20,als,als,2.78007936477661,5.42807054519653
5719,text_39,21,einen,einen,4.47276973724365,5.93818330764771
5720,text_39,22,Meter,Meter,7.81256580352783,7.71724987030029
5721,text_39,23,breit,breit,4.0484561920166,5.67692279815674
5722,text_39,24,"ist,",ist,3.09009432792664,2.22891473770142
5723,text_39,25,wie,wie,5.35298490524292,3.82050585746765
5724,text_39,26,groß,groß,8.68325519561768,6.05832290649414
5725,text_39,27,muss,muss,5.20858287811279,3.80408382415772
5726,text_39,28,dann,dann,5.09529733657837,4.6448187828064
5727,text_39,29,erst,erst,4.3404426574707,5.53406715393066
5728,text_39,30,das,das,5.24130153656006,4.99738597869873
5729,text_39,31,Tier,Tier,6.684006690979,7.74263191223145
5730,text_39,32,gewesen,gewesen,9.03705978393555,6.26643753051758
5731,text_39,33,"sein,",sein,1.15816068649292,2.39478516578674
5732,text_39,34,zu,zu,5.78065347671509,2.76936936378479
5733,text_39,35,dem,dem,5.26711845397949,5.90118980407715
5734,text_39,36,er,er,3.95909214019775,7.47271537780762
5735,text_39,37,gehörte?,gehörte,9.87324810028076,6.23846864700317
5736,text_39,38,Zwanzig,Zwanzig,15.9968445301056,4.2182092666626
5737,text_39,39,Jahre,Jahre,3.3639919757843,4.23284101486206
5738,text_39,40,lang,lang,2.28249144554138,4.14606332778931
5739,text_39,41,blieb,blieb,5.03796195983887,6.20464897155762
5740,text_39,42,diese,diese,5.41158294677734,3.96598148345947
5741,text_39,43,Frage,Frage,2.94495296478272,6.63064527511597
5742,text_39,44,ungeklärt.,ungeklärt,9.20563316345215,5.50956439971924
5743,text_39,45,Jetzt,Jetzt,13.6673278808594,3.35786151885986
5744,text_39,46,fanden,fanden,8.35598373413086,6.08711576461792
5745,text_39,47,Forscher,Forscher,5.58506345748901,3.46864652633667
5746,text_39,48,aus,aus,3.83166074752808,4.84241104125977
5747,text_39,49,"Deutschland,",Deutschland,4.19609355926514,5.62014198303223
5748,text_39,50,der,der,6.31659507751465,5.41629076004028
5749,text_39,51,Schweiz,Schweiz,5.57722568511963,6.84935569763184
5750,text_39,52,und,und,2.49339818954468,4.91839694976807
5751,text_39,53,den,den,3.84567952156067,5.55252361297607
5752,text_39,54,USA,USA,5.8614821434021,8.44826221466065
5753,text_39,55,"heraus,",heraus,8.16901969909668,5.21361923217773
5754,text_39,56,dass,dass,10.668155670166,4.63351249694824
5755,text_39,57,der,der,3.3271176815033,4.94151639938355
5756,text_39,58,Fuß,Fuß,9.11374759674072,7.91467189788818
5757,text_39,59,zu,zu,6.02993869781494,6.03831768035889
5758,text_39,60,einem,einem,4.60777473449707,6.3200945854187
5759,text_39,61,Verwandten,Verwandten,9.03578186035156,7.47601366043091
5760,text_39,62,des,des,3.86003255844116,5.36876249313355
5761,text_39,63,Brachiosaurus,Brachiosaurus,14.4510742425919,6.80313158035278
5762,text_39,64,gehört.,gehört,7.25475311279297,5.00226259231567
5763,text_39,65,Diese,Diese,16.6506004333496,2.11827445030212
5764,text_39,66,"Sauropoden,",Sauropoden,17.2535446733236,5.47058963775635
5765,text_39,67,die,die,7.96209812164307,4.20782423019409
5766,text_39,68,vor,vor,6.54027462005615,7.12552499771118
5767,text_39,69,150,150,7.0737042427063,5.24541807174683
5768,text_39,70,Millionen,Millionen,4.55677938461304,3.35157465934753
5769,text_39,71,Jahren,Jahren,5.4620532989502,3.86162805557251
5770,text_39,72,ein,ein,4.75183248519898,6.02438163757324
5771,text_39,73,großes,großes,5.09540748596191,7.63478899002075
5772,text_39,74,Gebiet,Gebiet,5.58465576171875,6.51613664627075
5773,text_39,75,von,von,2.78156089782715,4.96081781387329
5774,text_39,76,Utah,Utah,9.47937107086182,7.8147144317627
5775,text_39,77,bis,bis,5.2161431312561,4.84321308135986
5776,text_39,78,Wyoming,Wyoming,6.64126498997212,4.56541252136231
5777,text_39,79,"bewohnten,",bewohnten,11.360689163208,3.76626348495483
5778,text_39,80,zählten,zählten,13.498348236084,3.75803875923157
5779,text_39,81,zu,zu,2.31257104873657,5.43729496002197
5780,text_39,82,den,den,2.51786923408508,6.5859489440918
5781,text_39,83,größten,größten,4.82355308532715,8.13737297058106
5782,text_39,84,Landtieren,Landtieren,13.731418132782,7.33263111114502
5783,text_39,85,der,der,3.04463243484497,4.8269624710083
5784,text_39,86,Erdgeschichte.,Erdgeschichte,8.95081162452698,6.43901824951172
5785,text_39,87,Größer,Größer,19.7870845794678,4.81167984008789
5786,text_39,88,waren,waren,7.49073314666748,5.13401651382446
5787,text_39,89,nur,nur,3.056232213974,2.47275233268738
5788,text_39,90,andere,andere,8.89360809326172,5.94002962112427
5789,text_39,91,Dinosaurierarten,Dinosaurierarten,16.3357398509979,6.744384765625
5790,text_39,92,wie,wie,2.35358119010925,4.43292760848999
5791,text_39,93,Argentinosaurus,Argentinosaurus,14.8334659934044,3.06697988510132
5792,text_39,94,oder,oder,3.65891265869141,4.29756116867065
5793,text_39,95,Patagotitan.,Patagotitan,14.9956791549921,6.31750583648682
5794,text_39,96,Mit,Mit,11.2642221450806,5.19693946838379
5795,text_39,97,seinem,seinem,11.159384727478,4.21766042709351
5796,text_39,98,langen,langen,7.72541666030884,7.30603790283203
5797,text_39,99,Hals,Hals,3.95493698120117,5.12906074523926
5798,text_39,100,ist,ist,4.81067180633545,5.5094165802002
5799,text_39,101,der,der,3.29524397850037,5.79501914978027
5800,text_39,102,Brachiosaurus,Brachiosaurus,20.0112745761871,8.38979530334473
5801,text_39,103,auch,auch,6.97210693359375,4.92701864242554
5802,text_39,104,durch,durch,4.65775489807129,4.87829351425171
5803,text_39,105,den,den,2.49733114242554,6.00415849685669
5804,text_39,106,Film,Film,5.64871311187744,8.09850978851318
5805,text_39,107,"""Jurassic",Jurassic,11.5977542586625,5.68213415145874
5806,text_39,108,"Park""",Park,2.15345191955566,1.06989693641663
5807,text_39,109,bekannt,bekannt,10.9062509536743,3.64680624008179
5808,text_39,110,geworden.,geworden,3.64173984527588,2.40699911117554
5809,text_39,111,"""Bigfoot"",",Bigfoot,20.6215665228665,2.37638926506043
5810,text_39,112,wie,wie,7.07214879989624,5.824631690979
5811,text_39,113,der,der,2.95660185813904,5.71142673492432
5812,text_39,114,aktuelle,aktuelle,7.19840717315674,8.52623558044434
5813,text_39,115,Fund,Fund,8.87386703491211,7.38171577453613
5814,text_39,116,genannt,genannt,13.129322052002,1.51814341545105
5815,text_39,117,"wird,",wird,2.72051000595093,2.53351473808289
5816,text_39,118,war,war,11.1963138580322,2.27482128143311
5817,text_39,119,vermutlich,vermutlich,7.91055393218994,5.49054622650147
5818,text_39,120,zehn,zehn,8.74173927307129,5.15431642532349
5819,text_39,121,Meter,Meter,4.21654891967773,4.80678415298462
5820,text_39,122,hoch,hoch,2.48831510543823,4.85961008071899
5821,text_39,123,und,und,1.77465713024139,3.42905354499817
5822,text_39,124,wog,wog,9.37588810920715,7.09633302688599
5823,text_39,125,bis,bis,5.1462254524231,5.44787549972534
5824,text_39,126,zu,zu,2.17782831192017,5.2382550239563
5825,text_39,127,vierzig,vierzig,8.6815128326416,5.25075626373291
5826,text_39,128,Tonnen.,Tonnen,6.53314733505249,4.26381063461304
5827,text_39,129,Seine,Seine,14.2342729568481,5.50346279144287
5828,text_39,130,Fundstelle,Fundstelle,10.6744645833969,7.88045597076416
5829,text_39,131,gilt,gilt,5.44635438919067,4.79504919052124
5830,text_39,132,als,als,0.918980300426483,3.50504040718079
5831,text_39,133,"vielversprechend,",vielversprechend,9.45272904634476,6.74403476715088
5832,text_39,134,da,da,8.55603790283203,4.12126016616821
5833,text_39,135,dort,dort,7.78943681716919,3.84683156013489
5834,text_39,136,weitere,weitere,7.69268178939819,6.29680728912354
5835,text_39,137,Dinosaurierfossilien,Dinosaurierfossilien,14.0748343169689,7.47736358642578
5836,text_39,138,erwartet,erwartet,11.3432836532593,4.17986011505127
5837,text_39,139,werden.,werden,3.40543437004089,3.70720815658569
5838,text_39,140,Auf,Auf,11.7238321304321,2.71658396720886
5839,text_39,141,der,der,2.72530221939087,5.95780849456787
5840,text_39,142,Suche,Suche,2.71957445144653,6.21131372451782
5841,text_39,143,nach,nach,0.70579719543457,3.54663944244385
5842,text_39,144,neuen,neuen,4.44180488586426,6.40854835510254
5843,text_39,145,"Skeletten,",Skeletten,12.9369267523289,7.38118171691895
5844,text_39,146,geht,geht,7.9414587020874,5.53693675994873
5845,text_39,147,die,die,3.72782564163208,3.77370738983154
5846,text_39,148,Forschung,Forschung,6.82761907577515,8.08982086181641
5847,text_39,149,daher,daher,9.45186805725098,5.06849145889282
5848,text_39,150,weiter.,weiter,6.53726959228516,5.38286209106445
5849,text_40,1,Catherine,Catherine,,
5850,text_40,2,Conley,Conley,,
5851,text_40,3,arbeitet,arbeitet,7.00592184066773,4.57783842086792
5852,text_40,4,als,als,1.90025413036346,4.01735305786133
5853,text_40,5,"""Planetary",Planetary,15.7046604156494,6.3325366973877
5854,text_40,6,Protection,Protection,5.10482040792704,5.64269542694092
5855,text_40,7,"Officer""",Officer,6.57267475128174,4.88499355316162
5856,text_40,8,bei,bei,5.01932382583618,4.30029487609863
5857,text_40,9,der,der,1.18091952800751,5.24043798446655
5858,text_40,10,NASA.,NASA,8.27711391448975,7.88016319274902
5859,text_40,11,Ihre,Ihre,12.5453481674194,4.8452615737915
5860,text_40,12,Aufgabe,Aufgabe,5.46352863311768,6.75455093383789
5861,text_40,13,ist,ist,1.23575520515442,2.84010624885559
5862,text_40,14,"es,",es,0.334426552057266,1.51161623001099
5863,text_40,15,Raumsonden,Raumsonden,20.1858842968941,5.45794010162354
5864,text_40,16,möglichst,möglichst,9.53744220733643,5.56760597229004
5865,text_40,17,keimfrei,keimfrei,10.9203127585351,5.43738222122192
5866,text_40,18,zu,zu,2.41383194923401,4.10422134399414
5867,text_40,19,bekommen.,bekommen,4.59200954437256,3.82947301864624
5868,text_40,20,So,So,12.8729810714722,1.95839929580688
5869,text_40,21,soll,soll,9.69733333587647,5.04520463943481
5870,text_40,22,verhindert,verhindert,7.01913642883301,4.0263614654541
5871,text_40,23,"werden,",werden,0.241255044937134,0.93335747718811
5872,text_40,24,dass,dass,8.60618019104004,2.29733753204346
5873,text_40,25,Keime,Keime,14.1316179037094,5.62567806243897
5874,text_40,26,von,von,4.12368488311768,4.8119683265686
5875,text_40,27,der,der,2.87262535095215,7.30777549743652
5876,text_40,28,Erde,Erde,6.38142061233521,5.96321630477905
5877,text_40,29,auf,auf,4.55955839157105,5.74029541015625
5878,text_40,30,andere,andere,6.76673889160156,5.29889965057373
5879,text_40,31,Planeten,Planeten,7.43168640136719,7.25794267654419
5880,text_40,32,gelangen.,gelangen,9.23454856872559,5.51976633071899
5881,text_40,33,Auch,Auch,13.9327831268311,4.89346265792847
5882,text_40,34,umgekehrt,umgekehrt,9.59910678863525,4.83656740188599
5883,text_40,35,soll,soll,5.55964946746826,5.20618963241577
5884,text_40,36,kein,kein,7.27273845672607,4.23059272766113
5885,text_40,37,fremdes,fremdes,9.30763477087021,8.00549125671387
5886,text_40,38,Leben,Leben,3.47777652740479,4.69161891937256
5887,text_40,39,unkontrolliert,unkontrolliert,13.2900175750256,5.09952259063721
5888,text_40,40,zurückgebracht,zurückgebracht,11.3390536308289,5.90811347961426
5889,text_40,41,werden.,werden,1.40239107608795,2.44761204719543
5890,text_40,42,Ein,Ein,12.5579853057861,2.7198486328125
5891,text_40,43,aktuelles,aktuelles,9.62396049499512,6.19298505783081
5892,text_40,44,Beispiel,Beispiel,0.990943610668182,4.11429786682129
5893,text_40,45,ist,ist,3.3194432258606,4.43618059158325
5894,text_40,46,die,die,1.61592507362366,3.91072821617126
5895,text_40,47,Mars-Sonde,MarsSonde,25.1721637248993,8.51898860931397
5896,text_40,48,"""Phoenix"".",Phoenix,8.53271865844727,5.48778772354126
5897,text_40,49,Ihr,Ihr,14.3394775390625,5.48399305343628
5898,text_40,50,Roboterarm,Roboterarm,13.7788581848145,6.92030572891235
5899,text_40,51,wurde,wurde,3.88764595985413,5.58482694625855
5900,text_40,52,mit,mit,3.36662530899048,5.46484422683716
5901,text_40,53,Alkohol,Alkohol,10.7821798324585,5.33200979232788
5902,text_40,54,gereinigt,gereinigt,10.5962333679199,5.56967210769653
5903,text_40,55,und,und,2.14348196983337,3.250643491745
5904,text_40,56,stark,stark,7.6500358581543,6.46470451354981
5905,text_40,57,erhitzt.,erhitzt,7.64888754487038,6.34332847595215
5906,text_40,58,So,So,12.0607032775879,3.28898525238037
5907,text_40,59,wollte,wollte,10.6244201660156,4.56252431869507
5908,text_40,60,man,man,2.40301704406738,4.06245613098145
5909,text_40,61,fast,fast,8.10870361328125,5.54254531860352
5910,text_40,62,alle,alle,3.30256390571594,5.76939582824707
5911,text_40,63,Keime,Keime,9.78143726289272,8.02822303771973
5912,text_40,64,entfernen.,entfernen,6.39300632476807,5.51802062988281
5913,text_40,65,Dennoch,Dennoch,14.0071516036987,3.46159482002258
5914,text_40,66,zweifeln,zweifeln,11.2411470413208,5.34522819519043
5915,text_40,67,Fachleute,Fachleute,6.76900768280029,3.80271863937378
5916,text_40,68,wie,wie,3.49634647369385,4.0514087677002
5917,text_40,69,Reinhard,Reinhard,7.1439847946167,6.86564302444458
5918,text_40,70,"Wirth,",Wirth,9.68140935897827,6.87039852142334
5919,text_40,71,ob,ob,13.6056022644043,3.85754609107971
5920,text_40,72,diese,diese,6.11715221405029,6.15962219238281
5921,text_40,73,Maßnahmen,Maßnahmen,5.45955944061279,7.54062032699585
5922,text_40,74,ausreichend,ausreichend,9.41093063354492,5.97858476638794
5923,text_40,75,sind:,sind,2.56284403800964,5.9575138092041
5924,text_40,76,"""Manche",Manche,14.4633903503418,2.56257462501526
5925,text_40,77,Keime,Keime,11.0819096304476,6.73413515090942
5926,text_40,78,sind,sind,2.24282217025757,5.05611276626587
5927,text_40,79,robust,robust,9.05785465240479,6.00963258743286
5928,text_40,80,und,und,0.756173312664032,2.09192299842834
5929,text_40,81,können,können,6.78569507598877,6.99981784820557
5930,text_40,82,oft,oft,7.16781997680664,5.59225702285767
5931,text_40,83,viele,viele,6.47237491607666,5.99468994140625
5932,text_40,84,Jahre,Jahre,3.95843863487244,7.53143644332886
5933,text_40,85,"überleben.""",überleben,10.3833122253418,5.67118120193481
5934,text_40,86,Er,Er,11.9840679168701,3.88229870796204
5935,text_40,87,fordert,fordert,6.3772759437561,5.43532228469849
5936,text_40,88,daher,daher,3.7835054397583,4.96322631835938
5937,text_40,89,strengere,strengere,9.0088835307979,5.30657291412354
5938,text_40,90,Sicherheitsmaßnahmen.,Sicherheitsmaßnahmen,5.95518565177918,5.24131488800049
5939,text_40,91,Die,Die,9.47074317932129,4.7936487197876
5940,text_40,92,Offizierin,Offizierin,17.3394932746887,7.77186489105225
5941,text_40,93,Conley,Conley,14.0278301239014,5.68754577636719
5942,text_40,94,hingegen,hingegen,8.90183925628662,5.85215950012207
5943,text_40,95,hält,hält,4.98764896392822,5.84991693496704
5944,text_40,96,die,die,1.9183052778244,3.70202612876892
5945,text_40,97,aktuellen,aktuellen,8.83097267150879,8.04851150512695
5946,text_40,98,Regeln,Regeln,5.88497447967529,6.99913883209229
5947,text_40,99,für,für,2.04446411132813,5.15265846252441
5948,text_40,100,gut,gut,9.68279361724854,5.32864475250244
5949,text_40,101,genug.,genug,5.31254625320435,3.94890475273132
5950,text_40,102,Auch,Auch,13.1673383712769,3.65995454788208
5951,text_40,103,wenn,wenn,2.87913846969605,5.60156774520874
5952,text_40,104,die,die,1.85450482368469,4.38508272171021
5953,text_40,105,Strahlung,Strahlung,8.80202102661133,8.36703014373779
5954,text_40,106,auf,auf,4.44038105010986,5.81084823608398
5955,text_40,107,dem,dem,3.15256214141846,5.11177825927734
5956,text_40,108,Weg,Weg,3.06922745704651,7.25754976272583
5957,text_40,109,zum,zum,2.92630124092102,5.38660907745361
5958,text_40,110,Mars,Mars,6.44661283493042,7.7694878578186
5959,text_40,111,womöglich,womöglich,11.7407112121582,5.23910999298096
5960,text_40,112,nicht,nicht,2.79956102371216,5.77125215530396
5961,text_40,113,"ausreicht,",ausreicht,8.55208778381348,5.38838815689087
5962,text_40,114,um,um,5.50556945800781,1.91230654716492
5963,text_40,115,alle,alle,4.47343730926514,5.68822574615479
5964,text_40,116,Keime,Keime,10.690209897235,7.71898221969605
5965,text_40,117,zu,zu,3.4129650592804,5.51802062988281
5966,text_40,118,töten.,töten,4.66118049621582,5.68514394760132
5967,text_40,119,Eine,Eine,13.9020547866821,2.14327025413513
5968,text_40,120,besonders,besonders,7.03865098953247,7.56582927703857
5969,text_40,121,große,große,2.46779727935791,5.73335266113281
5970,text_40,122,Herausforderung,Herausforderung,7.0081148147583,7.5817232131958
5971,text_40,123,ist,ist,2.35134935379028,3.48607349395752
5972,text_40,124,"es,",es,1.67969441413879,3.72421669960022
5973,text_40,125,Material,Material,12.5207233428955,5.45794010162354
5974,text_40,126,von,von,4.38573694229126,5.64661693572998
5975,text_40,127,anderen,anderen,5.24810123443604,7.51748561859131
5976,text_40,128,Planeten,Planeten,4.97059154510498,7.27559375762939
5977,text_40,129,zurück,zurück,6.42340660095215,5.68721961975098
5978,text_40,130,zur,zur,3.75596857070923,4.30409049987793
5979,text_40,131,Erde,Erde,8.79959869384766,4.93201923370361
5980,text_40,132,zu,zu,3.54192781448364,5.60350322723389
5981,text_40,133,bringen.,bringen,5.35008096694946,6.72228240966797
5982,text_40,134,Hier,Hier,14.9504451751709,1.92170572280884
5983,text_40,135,sind,sind,3.22169184684753,5.21499347686768
5984,text_40,136,sehr,sehr,6.553635597229,5.38222503662109
5985,text_40,137,strenge,strenge,8.33983039855957,6.14892864227295
5986,text_40,138,Sicherheitsmaßnahmen,Sicherheitsmaßnahmen,7.63085889816284,6.64698171615601
5987,text_40,139,"notwendig,",notwendig,4.92342853546143,5.17571926116943
5988,text_40,140,denn,denn,11.7973098754883,2.82195019721985
5989,text_40,141,niemand,niemand,8.39871215820313,3.870285987854
5990,text_40,142,kann,kann,1.88983845710754,4.27635669708252
5991,text_40,143,"einschätzen,",einschätzen,9.85015791654587,5.41411018371582
5992,text_40,144,wie,wie,6.60576868057251,1.97438859939575
5993,text_40,145,gefährlich,gefährlich,8.68613529205322,5.03417873382568
5994,text_40,146,das,das,3.42367053031921,4.40512132644653
5995,text_40,147,fremde,fremde,10.125919342041,6.78906297683716
5996,text_40,148,Material,Material,5.84237718582153,6.37913370132446
5997,text_40,149,wirklich,wirklich,10.1978912353516,6.33126544952393
5998,text_40,150,ist.,ist,6.05499362945557,6.69304943084717
5999,text_41,1,Wissenschaftler,Wissenschaftler,,
6000,text_41,2,dachten,dachten,,
6001,text_41,3,"lange,",lange,4.52653503417969,2.59889245033264
6002,text_41,4,dass,dass,11.1982793807983,5.07389974594116
6003,text_41,5,Menschen,Menschen,6.49815845489502,4.87348747253418
6004,text_41,6,auf,auf,4.07239723205566,5.00593662261963
6005,text_41,7,der,der,0.834246337413788,3.57091903686523
6006,text_41,8,ganzen,ganzen,5.03588008880615,7.07243013381958
6007,text_41,9,Welt,Welt,1.55304062366486,5.91879510879517
6008,text_41,10,Gesichtsausdrücke,Gesichtsausdrücke,17.4819979667664,6.2607045173645
6009,text_41,11,für,für,5.7449426651001,5.04970645904541
