thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,#88BA3F,199.45081734657288,None,space,None,None,520.8406448364258,text_47,76,2,Reading_Baseline_main_click,None,CIA,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,200.0140221118927,None,space,None,None,629.5390129089355,text_47,77,2,Reading_Baseline_main_click,None,für,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,200.6855812072754,None,space,None,None,1750.1332759857178,text_47,78,2,Reading_Baseline_main_click,None,Guevaras,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,202.49108171463013,None,space,None,None,520.474910736084,text_47,79,2,Reading_Baseline_main_click,None,Tod,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,203.06882548332214,None,space,None,None,854.7282218933105,text_47,80,2,Reading_Baseline_main_click,None,verantwortlich.,33,0,33,60,60,203.3320279121399,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,203.9761085510254,None,space,None,None,699.488639831543,text_47,81,2,Reading_Baseline_main_click,None,Danach,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,204.73301887512207,None,space,None,None,566.5061473846436,text_47,82,2,Reading_Baseline_main_click,None,sprach,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,205.3521547317505,None,space,None,None,507.39479064941406,text_47,83,2,Reading_Baseline_main_click,None,Morales,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,205.91511940956116,None,space,None,None,456.5126895904541,text_47,84,2,Reading_Baseline_main_click,None,über,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,206.42540168762207,None,space,None,None,506.16908073425293,text_47,85,2,Reading_Baseline_main_click,None,die,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,206.98884201049805,None,space,None,None,486.74464225769043,text_47,86,2,Reading_Baseline_main_click,None,Politik,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,207.52875304222107,None,space,None,None,522.7720737457275,text_47,87,2,Reading_Baseline_main_click,None,seiner,33,0,33,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,208.107656955719,None,space,None,None,2264.0233039855957,text_47,88,2,Reading_Baseline_main_click,None,Regierung.,34,0,34,60,60,208.33201837539673,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,210.42708492279053,None,space,None,None,1496.5896606445312,text_47,89,2,Reading_Baseline_main_click,None,Er,34,0,34,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,211.97818088531494,None,space,None,None,617.3830032348633,text_47,90,2,Reading_Baseline_main_click,None,lobte,34,0,34,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,212.65095782279968,None,space,None,None,520.6565856933594,text_47,91,2,Reading_Baseline_main_click,None,den,34,0,34,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,213.2270152568817,None,space,None,None,776.5228748321533,text_47,92,2,Reading_Baseline_main_click,None,Sozialismus,35,0,35,60,60,213.33203601837158,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,214.0563998222351,None,space,None,None,1626.9710063934326,text_47,93,2,Reading_Baseline_main_click,None,in,35,0,35,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,215.7189028263092,None,space,None,None,1292.6433086395264,text_47,94,2,Reading_Baseline_main_click,None,Lateinamerika,35,0,35,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,217.05195665359497,None,space,None,None,583.6148262023926,text_47,95,2,Reading_Baseline_main_click,None,und,35,0,35,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,217.6746118068695,None,space,None,None,536.9718074798584,text_47,96,2,Reading_Baseline_main_click,None,kritisierte,35,0,35,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,218.25144863128662,None,space,None,None,520.1992988586426,text_47,97,2,Reading_Baseline_main_click,None,die,36,0,36,60,60,218.33202362060547,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,218.81342601776123,None,space,None,None,950.157880783081,text_47,98,2,Reading_Baseline_main_click,None,USA.,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,219.80363821983337,None,space,None,None,679.9232959747314,text_47,99,2,Reading_Baseline_main_click,None,Die,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,220.52399945259094,None,space,None,None,823.6587047576904,text_47,100,2,Reading_Baseline_main_click,None,ganze,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,221.38880968093872,None,space,None,None,486.8013858795166,text_47,101,2,Reading_Baseline_main_click,None,Rede,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,221.91428446769714,None,space,None,None,489.3012046813965,text_47,102,2,Reading_Baseline_main_click,None,dauerte,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,222.44334959983826,None,space,None,None,472.1791744232178,text_47,103,2,Reading_Baseline_main_click,None,eine,36,0,36,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,222.95474004745483,None,space,None,None,488.89684677124023,text_47,104,2,Reading_Baseline_main_click,None,Stunde.,37,0,37,60,60,223.33205103874207,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,223.4824504852295,None,space,None,None,473.097562789917,text_47,105,2,Reading_Baseline_main_click,None,Das,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,223.99609661102295,None,space,None,None,535.5494022369385,text_47,106,2,Reading_Baseline_main_click,None,Gedenken,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,224.57122254371643,None,space,None,None,488.37995529174805,text_47,107,2,Reading_Baseline_main_click,None,an,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,225.0997452735901,None,space,None,None,519.8423862457275,text_47,108,2,Reading_Baseline_main_click,None,Guevara,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,225.6591022014618,None,space,None,None,488.5706901550293,text_47,109,2,Reading_Baseline_main_click,None,dauerte,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,226.1876735687256,None,space,None,None,455.8525085449219,text_47,110,2,Reading_Baseline_main_click,None,aber,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,226.67990231513977,None,space,None,None,459.7640037536621,text_47,111,2,Reading_Baseline_main_click,None,nur,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,227.1782968044281,None,space,None,None,489.2847537994385,text_47,112,2,Reading_Baseline_main_click,None,zehn,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,227.7070484161377,None,space,None,None,504.5895576477051,text_47,113,2,Reading_Baseline_main_click,None,Minuten.,37,0,37,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,228.25129437446594,None,space,None,None,536.3881587982178,text_47,114,2,Reading_Baseline_main_click,None,Viele,38,0,38,60,60,228.33206987380981,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,228.82713556289673,None,space,None,None,536.4255905151367,text_47,115,2,Reading_Baseline_main_click,None,Zuhörer,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,229.40081667900085,None,space,None,None,458.7562084197998,text_47,116,2,Reading_Baseline_main_click,None,waren,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,229.89819645881653,None,space,None,None,537.3506546020508,text_47,117,2,Reading_Baseline_main_click,None,enttäuscht.,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,230.4761040210724,None,space,None,None,503.4675598144531,text_47,118,2,Reading_Baseline_main_click,None,Auch,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,231.01860785484314,None,space,None,None,488.76070976257324,text_47,119,2,Reading_Baseline_main_click,None,die,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,231.545734167099,None,space,None,None,441.8525695800781,text_47,120,2,Reading_Baseline_main_click,None,Söhne,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,232.02733826637268,None,space,None,None,440.13452529907227,text_47,121,2,Reading_Baseline_main_click,None,von,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,232.50647568702698,None,space,None,None,473.13785552978516,text_47,122,2,Reading_Baseline_main_click,None,Che,38,0,38,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,233.0197949409485,None,space,None,None,439.9404525756836,text_47,123,2,Reading_Baseline_main_click,None,Guevara,39,0,39,60,60,233.33213829994202,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,233.49936199188232,None,space,None,None,472.1705913543701,text_47,124,2,Reading_Baseline_main_click,None,fanden,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,234.01042580604553,None,space,None,None,457.13353157043457,text_47,125,2,Reading_Baseline_main_click,None,das,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,234.5083703994751,None,space,None,None,455.1675319671631,text_47,126,2,Reading_Baseline_main_click,None,schade.,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,235.00339365005493,None,space,None,None,456.1929702758789,text_47,127,2,Reading_Baseline_main_click,None,Sie,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,235.49949312210083,None,space,None,None,456.1328887939453,text_47,128,2,Reading_Baseline_main_click,None,besuchten,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,235.996173620224,None,space,None,None,455.3842544555664,text_47,129,2,Reading_Baseline_main_click,None,zum,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,236.492253780365,None,space,None,None,455.36112785339355,text_47,130,2,Reading_Baseline_main_click,None,ersten,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,236.98532962799072,None,space,None,None,394.1912651062012,text_47,131,2,Reading_Baseline_main_click,None,Mal,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,237.41935563087463,None,space,None,None,440.22488594055176,text_47,132,2,Reading_Baseline_main_click,None,den,39,0,39,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,237.89716958999634,None,space,None,None,538.5677814483643,text_47,133,2,Reading_Baseline_main_click,None,"Ort,",40,0,40,60,60,238.33213758468628,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,238.47578239440918,None,space,None,None,535.9292030334473,text_47,134,2,Reading_Baseline_main_click,None,an,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,239.05171632766724,None,space,None,None,472.04113006591797,text_47,135,2,Reading_Baseline_main_click,None,dem,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,239.5642704963684,None,space,None,None,487.34140396118164,text_47,136,2,Reading_Baseline_main_click,None,die,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,240.09157705307007,None,space,None,None,472.13196754455566,text_47,137,2,Reading_Baseline_main_click,None,Gebeine,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,240.60235714912415,None,space,None,None,473.3119010925293,text_47,138,2,Reading_Baseline_main_click,None,ihres,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,241.11563348770142,None,space,None,None,455.96909523010254,text_47,139,2,Reading_Baseline_main_click,None,Vaters,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,241.61154580116272,None,space,None,None,503.88503074645996,text_47,140,2,Reading_Baseline_main_click,None,gefunden,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,242.15257501602173,None,space,None,None,491.05000495910645,text_47,141,2,Reading_Baseline_main_click,None,wurden.,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,242.68231868743896,None,space,None,None,489.28308486938477,text_47,142,2,Reading_Baseline_main_click,None,Trotz,40,0,40,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,243.21056461334229,None,space,None,None,457.14783668518066,text_47,143,2,Reading_Baseline_main_click,None,einiger,41,0,41,60,60,243.33216524124146,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,243.70663332939148,None,space,None,None,472.96929359436035,text_47,144,2,Reading_Baseline_main_click,None,Kritik,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,244.21850061416626,None,space,None,None,425.19426345825195,text_47,145,2,Reading_Baseline_main_click,None,war,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,244.6838183403015,None,space,None,None,471.64416313171387,text_47,146,2,Reading_Baseline_main_click,None,die,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,245.197687625885,None,space,None,None,501.87134742736816,text_47,147,2,Reading_Baseline_main_click,None,Veranstaltung,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,245.73975777626038,None,space,None,None,391.82257652282715,text_47,148,2,Reading_Baseline_main_click,None,ein,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,246.17164421081543,None,space,None,None,471.9502925872803,text_47,149,2,Reading_Baseline_main_click,None,historisches,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,246.68452501296997,None,space,None,None,487.0145320892334,text_47,150,2,Reading_Baseline_main_click,None,Ereignis.,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,247.2238311767578,,2,,,,text_47,,2,Reading_Baseline_main_click,,,,,,,,,Q1,b,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,253.3572256565094,,4,,,,text_47,,2,Reading_Baseline_main_click,,,,,,,,,Q2,d,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,258.86856412887573,,1,,,,text_47,,2,Reading_Baseline_main_click,,,,,,,,,Q3,a,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,266.8539652824402,None,space,None,None,1293.9374446868896,text_34,1,3,Reading_Baseline_main_click,None,Die,41,0,41,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
